date,input1,input2,input3,input4,target
2012-11-25,62.0,14.0,26.0,147.0,79.0
2012-11-26,70.0,7.0,20.0,111.0,183.0
2012-11-27,60.0,3.0,26.0,169.0,169.0
2012-11-28,87.0,5.0,15.0,154.0,99.0
2012-11-29,96.0,8.0,40.0,165.0,211.0
2012-11-30,21.0,29.0,55.0,161.0,204.0
2012-12-01,90.0,10.0,46.0,181.0,139.0
2012-12-02,75.0,28.0,16.0,155.0,203.0
2012-12-03,3.0,29.0,21.0,106.0,248.0
2012-12-04,28.0,7.0,58.0,124.0,102.0
2012-12-05,82.0,18.0,12.0,106.0,67.0
2012-12-06,52.0,8.0,33.0,193.0,206.0
2012-12-07,55.0,14.0,11.0,114.0,120.0
2012-12-08,77.0,5.0,14.0,103.0,145.0
2012-12-09,65.0,13.0,54.0,191.0,146.0
2012-12-10,18.0,12.0,18.0,142.0,168.0
2012-12-11,24.0,19.0,26.0,148.0,83.0
2012-12-12,72.0,2.0,41.0,165.0,103.0
2012-12-13,65.0,12.0,48.0,161.0,164.0
2012-12-14,62.0,11.0,18.0,153.0,165.0
2012-12-15,57.0,21.0,38.0,186.0,139.0
2012-12-16,19.0,8.0,60.0,182.0,168.0
2012-12-17,95.0,8.0,19.0,126.0,79.0
2012-12-18,12.0,20.0,32.0,108.0,218.0
2012-12-19,99.0,2.0,36.0,191.0,86.0
2012-12-20,99.0,22.0,19.0,151.0,208.0
2012-12-21,42.0,23.0,48.0,128.0,277.0
2012-12-22,4.0,10.0,22.0,161.0,138.0
2012-12-23,26.0,0.0,55.0,170.0,35.0
2012-12-24,18.0,15.0,20.0,131.0,56.0
2012-12-25,95.0,24.0,29.0,160.0,68.0
2012-12-26,38.0,7.0,29.0,179.0,280.0
2012-12-27,99.0,7.0,29.0,170.0,85.0
2012-12-28,93.0,18.0,39.0,190.0,239.0
2012-12-29,4.0,16.0,35.0,111.0,238.0
2012-12-30,26.0,22.0,34.0,196.0,70.0
2012-12-31,16.0,25.0,51.0,114.0,112.0
2013-01-01,14.0,22.0,37.0,182.0,126.0
2013-01-02,31.0,17.0,44.0,116.0,97.0
2013-01-03,64.0,10.0,41.0,104.0,107.0
2013-01-04,33.0,17.0,17.0,101.0,160.0
2013-01-05,11.0,18.0,34.0,143.0,122.0
2013-01-06,66.0,12.0,33.0,190.0,79.0
2013-01-07,87.0,12.0,39.0,133.0,164.0
2013-01-08,31.0,0.0,39.0,134.0,211.0
2013-01-09,56.0,21.0,45.0,194.0,53.0
2013-01-10,33.0,25.0,40.0,166.0,173.0
2013-01-11,7.0,16.0,36.0,163.0,148.0
2013-01-12,65.0,5.0,33.0,116.0,69.0
2013-01-13,100.0,18.0,13.0,147.0,124.0
2013-01-14,29.0,2.0,24.0,164.0,232.0
2013-01-15,47.0,6.0,31.0,148.0,68.0
2013-01-16,38.0,2.0,17.0,143.0,112.0
2013-01-17,57.0,15.0,40.0,141.0,93.0
2013-01-18,47.0,21.0,22.0,127.0,161.0
2013-01-19,20.0,0.0,25.0,189.0,151.0
2013-01-20,39.0,8.0,36.0,198.0,32.0
2013-01-21,78.0,24.0,45.0,118.0,103.0
2013-01-22,33.0,5.0,55.0,143.0,237.0
2013-01-23,62.0,24.0,50.0,163.0,76.0
2013-01-24,9.0,24.0,13.0,159.0,195.0
2013-01-25,66.0,20.0,30.0,182.0,110.0
2013-01-26,37.0,27.0,48.0,184.0,188.0
2013-01-27,84.0,24.0,57.0,197.0,139.0
2013-01-28,6.0,5.0,24.0,132.0,254.0
2013-01-29,95.0,2.0,38.0,182.0,37.0
2013-01-30,10.0,24.0,38.0,157.0,195.0
2013-01-31,100.0,24.0,20.0,125.0,102.0
2013-02-01,2.0,14.0,56.0,175.0,277.0
2013-02-02,82.0,3.0,39.0,167.0,64.0
2013-02-03,50.0,9.0,32.0,161.0,174.0
2013-02-04,48.0,14.0,44.0,117.0,131.0
2013-02-05,1.0,1.0,45.0,152.0,122.0
2013-02-06,59.0,2.0,37.0,107.0,9.0
2013-02-07,61.0,22.0,22.0,162.0,111.0
2013-02-08,81.0,11.0,47.0,152.0,202.0
2013-02-09,95.0,0.0,38.0,144.0,204.0
2013-02-10,48.0,15.0,33.0,195.0,204.0
2013-02-11,51.0,25.0,43.0,139.0,158.0
2013-02-12,3.0,2.0,58.0,161.0,177.0
2013-02-13,66.0,13.0,57.0,144.0,4.0
2013-02-14,84.0,11.0,30.0,188.0,155.0
2013-02-15,47.0,24.0,19.0,123.0,200.0
2013-02-16,74.0,19.0,20.0,171.0,188.0
2013-02-17,44.0,12.0,59.0,116.0,201.0
2013-02-18,93.0,26.0,55.0,163.0,112.0
2013-02-19,11.0,25.0,20.0,136.0,273.0
2013-02-20,19.0,3.0,14.0,137.0,83.0
2013-02-21,95.0,2.0,31.0,122.0,42.0
2013-02-22,65.0,26.0,31.0,196.0,212.0
2013-02-23,15.0,10.0,30.0,111.0,202.0
2013-02-24,27.0,6.0,18.0,148.0,62.0
2013-02-25,12.0,20.0,46.0,102.0,75.0
2013-02-26,6.0,23.0,32.0,148.0,97.0
2013-02-27,61.0,30.0,32.0,145.0,77.0
2013-02-28,81.0,18.0,11.0,107.0,207.0
2013-03-01,62.0,10.0,23.0,176.0,211.0
2013-03-02,32.0,3.0,33.0,153.0,147.0
2013-03-03,92.0,9.0,32.0,135.0,77.0
2013-03-04,60.0,11.0,11.0,121.0,202.0
2013-03-05,65.0,24.0,41.0,101.0,167.0
2013-03-06,55.0,18.0,37.0,118.0,211.0
2013-03-07,76.0,7.0,28.0,194.0,160.0
2013-03-08,77.0,24.0,28.0,150.0,176.0
2013-03-09,65.0,14.0,19.0,129.0,233.0
2013-03-10,86.0,1.0,15.0,187.0,177.0
2013-03-11,83.0,7.0,21.0,125.0,183.0
2013-03-12,48.0,8.0,50.0,149.0,173.0
2013-03-13,66.0,17.0,48.0,177.0,137.0
2013-03-14,71.0,11.0,39.0,179.0,180.0
2013-03-15,97.0,7.0,30.0,169.0,187.0
2013-03-16,82.0,7.0,51.0,186.0,220.0
2013-03-17,37.0,7.0,21.0,160.0,194.0
2013-03-18,28.0,16.0,51.0,179.0,90.0
2013-03-19,88.0,20.0,53.0,134.0,92.0
2013-03-20,36.0,18.0,56.0,183.0,228.0
2013-03-21,15.0,6.0,26.0,116.0,145.0
2013-03-22,37.0,28.0,35.0,142.0,60.0
2013-03-23,73.0,20.0,33.0,174.0,162.0
2013-03-24,98.0,22.0,44.0,166.0,200.0
2013-03-25,80.0,27.0,23.0,150.0,255.0
2013-03-26,37.0,7.0,13.0,174.0,223.0
2013-03-27,51.0,4.0,27.0,187.0,91.0
2013-03-28,56.0,9.0,58.0,177.0,134.0
2013-03-29,38.0,24.0,37.0,185.0,141.0
2013-03-30,68.0,6.0,59.0,135.0,141.0
2013-03-31,9.0,12.0,37.0,101.0,167.0
2013-04-01,88.0,12.0,59.0,152.0,53.0
2013-04-02,62.0,23.0,30.0,195.0,210.0
2013-04-03,25.0,27.0,10.0,172.0,189.0
2013-04-04,9.0,12.0,40.0,151.0,127.0
2013-04-05,26.0,6.0,20.0,138.0,59.0
2013-04-06,89.0,22.0,59.0,157.0,70.0
2013-04-07,75.0,6.0,49.0,162.0,258.0
2013-04-08,35.0,17.0,57.0,178.0,170.0
2013-04-09,21.0,17.0,57.0,172.0,115.0
2013-04-10,83.0,3.0,25.0,105.0,90.0
2013-04-11,88.0,18.0,11.0,132.0,173.0
2013-04-12,18.0,19.0,50.0,108.0,220.0
2013-04-13,17.0,5.0,38.0,186.0,80.0
2013-04-14,12.0,6.0,58.0,127.0,51.0
2013-04-15,10.0,5.0,17.0,141.0,30.0
2013-04-16,70.0,30.0,36.0,126.0,28.0
2013-04-17,58.0,19.0,34.0,128.0,234.0
2013-04-18,73.0,5.0,16.0,153.0,165.0
2013-04-19,3.0,12.0,59.0,139.0,160.0
2013-04-20,1.0,17.0,33.0,171.0,27.0
2013-04-21,43.0,14.0,26.0,138.0,39.0
2013-04-22,30.0,5.0,15.0,116.0,131.0
2013-04-23,60.0,4.0,56.0,107.0,77.0
2013-04-24,77.0,23.0,30.0,107.0,115.0
2013-04-25,24.0,30.0,31.0,168.0,223.0
2013-04-26,33.0,26.0,45.0,121.0,145.0
2013-04-27,60.0,1.0,25.0,106.0,141.0
2013-04-28,40.0,2.0,54.0,182.0,126.0
2013-04-29,47.0,5.0,11.0,107.0,90.0
2013-04-30,66.0,16.0,37.0,122.0,107.0
2013-05-01,78.0,24.0,39.0,131.0,181.0
2013-05-02,92.0,19.0,27.0,199.0,196.0
2013-05-03,69.0,10.0,39.0,163.0,243.0
2013-05-04,83.0,28.0,39.0,178.0,162.0
2013-05-05,39.0,22.0,18.0,152.0,251.0
2013-05-06,47.0,25.0,49.0,143.0,149.0
2013-05-07,25.0,8.0,22.0,107.0,172.0
2013-05-08,56.0,22.0,35.0,133.0,76.0
2013-05-09,78.0,3.0,20.0,153.0,201.0
2013-05-10,48.0,1.0,28.0,141.0,164.0
2013-05-11,18.0,24.0,23.0,184.0,110.0
2013-05-12,71.0,24.0,31.0,172.0,96.0
2013-05-13,17.0,8.0,47.0,155.0,201.0
2013-05-14,3.0,25.0,25.0,130.0,61.0
2013-05-15,4.0,3.0,48.0,161.0,80.0
2013-05-16,29.0,13.0,46.0,150.0,22.0
2013-05-17,39.0,20.0,26.0,195.0,105.0
2013-05-18,14.0,21.0,39.0,147.0,114.0
2013-05-19,7.0,6.0,57.0,147.0,82.0
2013-05-20,98.0,28.0,16.0,137.0,18.0
2013-05-21,96.0,22.0,10.0,133.0,255.0
2013-05-22,25.0,21.0,43.0,109.0,246.0
2013-05-23,96.0,4.0,33.0,199.0,93.0
2013-05-24,0.0,21.0,13.0,151.0,202.0
2013-05-25,86.0,8.0,43.0,200.0,57.0
2013-05-26,73.0,2.0,53.0,132.0,193.0
2013-05-27,72.0,24.0,15.0,120.0,143.0
2013-05-28,35.0,10.0,41.0,169.0,210.0
2013-05-29,41.0,5.0,45.0,192.0,109.0
2013-05-30,51.0,1.0,41.0,188.0,103.0
2013-05-31,61.0,2.0,52.0,183.0,79.0
2013-06-01,61.0,15.0,25.0,139.0,132.0
2013-06-02,63.0,24.0,23.0,192.0,150.0
2013-06-03,54.0,23.0,50.0,191.0,210.0
2013-06-04,4.0,29.0,46.0,195.0,167.0
2013-06-05,96.0,16.0,36.0,141.0,105.0
2013-06-06,34.0,10.0,31.0,150.0,236.0
2013-06-07,65.0,9.0,17.0,128.0,101.0
2013-06-08,67.0,3.0,48.0,102.0,165.0
2013-06-09,42.0,28.0,31.0,181.0,146.0
2013-06-10,63.0,25.0,54.0,135.0,177.0
2013-06-11,43.0,7.0,41.0,195.0,208.0
2013-06-12,87.0,9.0,38.0,176.0,95.0
2013-06-13,13.0,18.0,40.0,150.0,211.0
2013-06-14,44.0,18.0,60.0,130.0,81.0
2013-06-15,96.0,2.0,28.0,173.0,157.0
2013-06-16,81.0,17.0,44.0,121.0,191.0
2013-06-17,19.0,21.0,55.0,174.0,198.0
2013-06-18,84.0,21.0,20.0,146.0,97.0
2013-06-19,24.0,27.0,50.0,163.0,224.0
2013-06-20,82.0,26.0,57.0,104.0,132.0
2013-06-21,27.0,6.0,15.0,155.0,232.0
2013-06-22,35.0,29.0,34.0,163.0,81.0
2013-06-23,46.0,26.0,20.0,157.0,162.0
2013-06-24,84.0,7.0,37.0,160.0,183.0
2013-06-25,59.0,25.0,15.0,120.0,203.0
2013-06-26,49.0,25.0,13.0,106.0,205.0
2013-06-27,95.0,8.0,54.0,180.0,165.0
2013-06-28,54.0,2.0,33.0,147.0,213.0
2013-06-29,87.0,29.0,44.0,151.0,104.0
2013-06-30,48.0,25.0,49.0,141.0,253.0
2013-07-01,81.0,10.0,10.0,170.0,174.0
2013-07-02,19.0,14.0,44.0,191.0,208.0
2013-07-03,22.0,11.0,27.0,166.0,75.0
2013-07-04,26.0,20.0,28.0,198.0,84.0
2013-07-05,49.0,17.0,48.0,164.0,104.0
2013-07-06,2.0,15.0,40.0,125.0,148.0
2013-07-07,88.0,2.0,45.0,113.0,48.0
2013-07-08,81.0,24.0,35.0,169.0,186.0
2013-07-09,8.0,22.0,32.0,137.0,236.0
2013-07-10,31.0,18.0,10.0,154.0,71.0
2013-07-11,63.0,26.0,12.0,130.0,110.0
2013-07-12,75.0,29.0,47.0,169.0,202.0
2013-07-13,36.0,30.0,51.0,161.0,226.0
2013-07-14,81.0,26.0,17.0,120.0,158.0
2013-07-15,7.0,8.0,19.0,156.0,236.0
2013-07-16,93.0,29.0,59.0,151.0,52.0
2013-07-17,91.0,26.0,15.0,131.0,271.0
2013-07-18,35.0,20.0,28.0,118.0,274.0
2013-07-19,57.0,24.0,42.0,144.0,137.0
2013-07-20,88.0,16.0,57.0,168.0,197.0
2013-07-21,61.0,15.0,36.0,114.0,233.0
2013-07-22,97.0,6.0,44.0,186.0,180.0
2013-07-23,5.0,22.0,36.0,131.0,214.0
2013-07-24,49.0,25.0,35.0,130.0,72.0
2013-07-25,39.0,20.0,24.0,127.0,185.0
2013-07-26,41.0,27.0,23.0,155.0,138.0
2013-07-27,96.0,13.0,28.0,197.0,167.0
2013-07-28,96.0,10.0,12.0,114.0,213.0
2013-07-29,96.0,9.0,44.0,110.0,233.0
2013-07-30,20.0,15.0,28.0,168.0,199.0
2013-07-31,99.0,1.0,32.0,146.0,84.0
2013-08-01,71.0,2.0,21.0,144.0,215.0
2013-08-02,79.0,3.0,51.0,197.0,146.0
2013-08-03,7.0,3.0,24.0,122.0,166.0
2013-08-04,6.0,14.0,48.0,193.0,27.0
2013-08-05,73.0,29.0,54.0,119.0,52.0
2013-08-06,87.0,8.0,40.0,165.0,256.0
2013-08-07,7.0,15.0,46.0,131.0,168.0
2013-08-08,89.0,6.0,47.0,170.0,58.0
2013-08-09,55.0,21.0,19.0,108.0,188.0
2013-08-10,81.0,17.0,54.0,125.0,174.0
2013-08-11,90.0,0.0,54.0,135.0,227.0
2013-08-12,12.0,6.0,59.0,139.0,193.0
2013-08-13,74.0,13.0,11.0,199.0,35.0
2013-08-14,51.0,7.0,45.0,137.0,186.0
2013-08-15,45.0,23.0,23.0,182.0,126.0
2013-08-16,65.0,8.0,43.0,129.0,170.0
2013-08-17,75.0,12.0,53.0,106.0,168.0
2013-08-18,3.0,13.0,39.0,191.0,198.0
2013-08-19,51.0,2.0,29.0,182.0,51.0
2013-08-20,14.0,30.0,18.0,154.0,92.0
2013-08-21,89.0,25.0,50.0,173.0,114.0
2013-08-22,61.0,20.0,24.0,194.0,241.0
2013-08-23,57.0,6.0,37.0,158.0,192.0
2013-08-24,33.0,16.0,42.0,194.0,135.0
2013-08-25,34.0,4.0,44.0,171.0,102.0
2013-08-26,42.0,10.0,53.0,169.0,83.0
2013-08-27,27.0,13.0,40.0,111.0,94.0
2013-08-28,80.0,29.0,44.0,172.0,92.0
2013-08-29,9.0,2.0,13.0,115.0,247.0
2013-08-30,12.0,13.0,12.0,127.0,32.0
2013-08-31,19.0,28.0,52.0,137.0,39.0
2013-09-01,85.0,24.0,12.0,104.0,124.0
2013-09-02,96.0,9.0,50.0,194.0,239.0
2013-09-03,63.0,9.0,58.0,108.0,205.0
2013-09-04,97.0,3.0,31.0,106.0,154.0
2013-09-05,30.0,29.0,56.0,113.0,200.0
2013-09-06,63.0,5.0,20.0,145.0,151.0
2013-09-07,76.0,19.0,58.0,119.0,127.0
2013-09-08,12.0,7.0,18.0,197.0,199.0
2013-09-09,51.0,16.0,47.0,101.0,44.0
2013-09-10,62.0,29.0,48.0,139.0,150.0
2013-09-11,99.0,24.0,43.0,152.0,196.0
2013-09-12,73.0,5.0,23.0,198.0,275.0
2013-09-13,57.0,13.0,11.0,117.0,152.0
2013-09-14,2.0,12.0,47.0,108.0,160.0
2013-09-15,38.0,21.0,12.0,178.0,33.0
2013-09-16,55.0,20.0,44.0,159.0,146.0
2013-09-17,82.0,15.0,54.0,146.0,170.0
2013-09-18,91.0,4.0,52.0,121.0,210.0
2013-09-19,65.0,22.0,30.0,136.0,186.0
2013-09-20,25.0,2.0,16.0,192.0,185.0
2013-09-21,72.0,15.0,21.0,153.0,56.0
2013-09-22,47.0,22.0,18.0,200.0,203.0
2013-09-23,81.0,20.0,43.0,125.0,159.0
2013-09-24,21.0,7.0,25.0,105.0,216.0
2013-09-25,46.0,24.0,48.0,114.0,54.0
2013-09-26,19.0,11.0,49.0,194.0,158.0
2013-09-27,14.0,12.0,59.0,163.0,55.0
2013-09-28,99.0,21.0,19.0,107.0,89.0
2013-09-29,20.0,18.0,51.0,155.0,257.0
2013-09-30,94.0,10.0,44.0,121.0,112.0
2013-10-01,3.0,6.0,44.0,189.0,220.0
2013-10-02,32.0,20.0,22.0,151.0,30.0
2013-10-03,33.0,20.0,58.0,194.0,132.0
2013-10-04,67.0,13.0,27.0,126.0,122.0
2013-10-05,90.0,13.0,60.0,151.0,172.0
2013-10-06,80.0,6.0,33.0,171.0,224.0
2013-10-07,88.0,5.0,51.0,114.0,189.0
2013-10-08,6.0,10.0,29.0,151.0,192.0
2013-10-09,14.0,9.0,42.0,130.0,63.0
2013-10-10,78.0,13.0,11.0,123.0,48.0
2013-10-11,19.0,7.0,43.0,189.0,191.0
2013-10-12,34.0,28.0,10.0,190.0,63.0
2013-10-13,2.0,19.0,14.0,196.0,175.0
2013-10-14,38.0,21.0,56.0,113.0,71.0
2013-10-15,78.0,0.0,55.0,133.0,123.0
2013-10-16,47.0,8.0,46.0,194.0,163.0
2013-10-17,36.0,7.0,14.0,113.0,114.0
2013-10-18,84.0,27.0,51.0,128.0,91.0
2013-10-19,39.0,12.0,45.0,112.0,228.0
2013-10-20,23.0,7.0,32.0,196.0,127.0
2013-10-21,8.0,5.0,58.0,192.0,70.0
2013-10-22,20.0,15.0,30.0,119.0,16.0
2013-10-23,66.0,15.0,36.0,144.0,89.0
2013-10-24,91.0,26.0,30.0,132.0,167.0
2013-10-25,72.0,28.0,32.0,157.0,287.0
2013-10-26,97.0,20.0,41.0,175.0,221.0
2013-10-27,10.0,3.0,47.0,104.0,258.0
2013-10-28,5.0,11.0,39.0,141.0,23.0
2013-10-29,13.0,6.0,49.0,183.0,43.0
2013-10-30,64.0,12.0,12.0,101.0,44.0
2013-10-31,37.0,10.0,56.0,166.0,175.0
2013-11-01,82.0,10.0,18.0,139.0,108.0
2013-11-02,36.0,27.0,22.0,133.0,207.0
2013-11-03,4.0,20.0,40.0,102.0,159.0
2013-11-04,78.0,29.0,26.0,165.0,66.0
2013-11-05,26.0,29.0,26.0,193.0,251.0
2013-11-06,98.0,25.0,57.0,197.0,148.0
2013-11-07,61.0,2.0,41.0,120.0,265.0
2013-11-08,21.0,26.0,38.0,177.0,119.0
2013-11-09,82.0,22.0,51.0,173.0,124.0
2013-11-10,96.0,5.0,45.0,119.0,225.0
2013-11-11,76.0,19.0,42.0,139.0,212.0
2013-11-12,91.0,30.0,11.0,137.0,220.0
2013-11-13,69.0,11.0,52.0,140.0,270.0
2013-11-14,6.0,22.0,10.0,193.0,169.0
2013-11-15,6.0,21.0,37.0,198.0,99.0
2013-11-16,1.0,27.0,20.0,191.0,80.0
2013-11-17,31.0,11.0,32.0,192.0,88.0
2013-11-18,30.0,6.0,57.0,188.0,95.0
2013-11-19,77.0,19.0,43.0,172.0,74.0
2013-11-20,4.0,29.0,15.0,177.0,195.0
2013-11-21,90.0,27.0,11.0,152.0,93.0
2013-11-22,6.0,2.0,25.0,175.0,254.0
2013-11-23,39.0,29.0,18.0,113.0,14.0
2013-11-24,58.0,21.0,10.0,169.0,177.0
2013-11-25,39.0,23.0,14.0,128.0,192.0
2013-11-26,14.0,25.0,13.0,120.0,153.0
2013-11-27,49.0,30.0,42.0,159.0,91.0
2013-11-28,98.0,3.0,53.0,181.0,200.0
2013-11-29,73.0,10.0,36.0,163.0,199.0
2013-11-30,20.0,12.0,38.0,108.0,176.0
2013-12-01,29.0,18.0,45.0,102.0,79.0
2013-12-02,29.0,29.0,24.0,143.0,108.0
2013-12-03,79.0,29.0,46.0,122.0,159.0
2013-12-04,84.0,1.0,56.0,129.0,240.0
2013-12-05,50.0,25.0,38.0,177.0,166.0
2013-12-06,99.0,3.0,44.0,170.0,159.0
2013-12-07,44.0,17.0,36.0,122.0,208.0
2013-12-08,62.0,21.0,54.0,189.0,127.0
2013-12-09,14.0,29.0,59.0,138.0,183.0
2013-12-10,79.0,26.0,46.0,127.0,106.0
2013-12-11,47.0,29.0,38.0,144.0,247.0
2013-12-12,35.0,7.0,40.0,133.0,184.0
2013-12-13,1.0,13.0,27.0,196.0,114.0
2013-12-14,93.0,11.0,21.0,131.0,26.0
2013-12-15,94.0,24.0,49.0,193.0,207.0
2013-12-16,37.0,22.0,27.0,145.0,272.0
2013-12-17,75.0,23.0,19.0,178.0,153.0
2013-12-18,84.0,15.0,60.0,156.0,205.0
2013-12-19,36.0,1.0,34.0,162.0,211.0
2013-12-20,90.0,11.0,37.0,107.0,80.0
2013-12-21,12.0,29.0,34.0,184.0,230.0
2013-12-22,71.0,17.0,29.0,174.0,117.0
2013-12-23,96.0,17.0,17.0,174.0,201.0
2013-12-24,93.0,27.0,23.0,164.0,220.0
2013-12-25,5.0,1.0,29.0,116.0,254.0
2013-12-26,0.0,3.0,58.0,184.0,9.0
2013-12-27,7.0,1.0,60.0,142.0,9.0
2013-12-28,65.0,28.0,16.0,113.0,19.0
2013-12-29,43.0,18.0,15.0,143.0,207.0
2013-12-30,79.0,3.0,16.0,148.0,122.0
2013-12-31,92.0,25.0,25.0,172.0,173.0
2014-01-01,39.0,5.0,35.0,191.0,273.0
2014-01-02,63.0,1.0,39.0,194.0,96.0
2014-01-03,91.0,16.0,57.0,193.0,133.0
2014-01-04,95.0,16.0,13.0,156.0,217.0
2014-01-05,45.0,19.0,46.0,151.0,236.0
2014-01-06,8.0,27.0,44.0,124.0,138.0
2014-01-07,31.0,2.0,13.0,171.0,80.0
2014-01-08,60.0,5.0,23.0,133.0,82.0
2014-01-09,70.0,4.0,18.0,183.0,126.0
2014-01-10,1.0,9.0,46.0,157.0,148.0
2014-01-11,63.0,0.0,16.0,194.0,39.0
2014-01-12,64.0,12.0,42.0,132.0,126.0
2014-01-13,29.0,9.0,35.0,149.0,168.0
2014-01-14,6.0,29.0,58.0,138.0,82.0
2014-01-15,52.0,6.0,25.0,102.0,92.0
2014-01-16,52.0,27.0,46.0,105.0,136.0
2014-01-17,19.0,5.0,41.0,164.0,199.0
2014-01-18,78.0,15.0,22.0,172.0,54.0
2014-01-19,67.0,22.0,44.0,113.0,212.0
2014-01-20,66.0,10.0,37.0,186.0,200.0
2014-01-21,86.0,11.0,19.0,118.0,152.0
2014-01-22,36.0,25.0,18.0,180.0,206.0
2014-01-23,87.0,29.0,44.0,127.0,155.0
2014-01-24,99.0,5.0,20.0,135.0,241.0
2014-01-25,18.0,23.0,19.0,172.0,210.0
2014-01-26,38.0,2.0,41.0,198.0,108.0
2014-01-27,9.0,15.0,24.0,115.0,63.0
2014-01-28,10.0,27.0,58.0,160.0,60.0
2014-01-29,34.0,1.0,20.0,153.0,99.0
2014-01-30,96.0,2.0,57.0,125.0,63.0
2014-01-31,8.0,11.0,52.0,164.0,187.0
2014-02-01,97.0,3.0,24.0,194.0,72.0
2014-02-02,83.0,20.0,32.0,118.0,211.0
2014-02-03,63.0,1.0,29.0,141.0,229.0
2014-02-04,46.0,27.0,48.0,182.0,154.0
2014-02-05,56.0,24.0,47.0,128.0,181.0
2014-02-06,61.0,3.0,43.0,153.0,172.0
2014-02-07,41.0,28.0,35.0,116.0,122.0
2014-02-08,49.0,27.0,51.0,117.0,176.0
2014-02-09,57.0,29.0,47.0,159.0,182.0
2014-02-10,9.0,8.0,59.0,127.0,195.0
2014-02-11,91.0,28.0,41.0,145.0,41.0
2014-02-12,23.0,20.0,44.0,111.0,284.0
2014-02-13,33.0,26.0,32.0,140.0,101.0
2014-02-14,30.0,10.0,19.0,154.0,160.0
2014-02-15,28.0,28.0,44.0,119.0,98.0
2014-02-16,96.0,24.0,60.0,152.0,141.0
2014-02-17,85.0,3.0,24.0,177.0,262.0
2014-02-18,97.0,20.0,48.0,194.0,186.0
2014-02-19,89.0,25.0,37.0,133.0,256.0
2014-02-20,81.0,15.0,40.0,130.0,255.0
2014-02-21,26.0,27.0,56.0,145.0,199.0
2014-02-22,76.0,24.0,35.0,152.0,142.0
2014-02-23,76.0,1.0,38.0,154.0,215.0
2014-02-24,4.0,2.0,34.0,163.0,171.0
2014-02-25,16.0,7.0,40.0,190.0,10.0
2014-02-26,3.0,19.0,41.0,180.0,50.0
2014-02-27,45.0,22.0,46.0,180.0,77.0
2014-02-28,58.0,18.0,33.0,136.0,155.0
2014-03-01,63.0,26.0,54.0,161.0,174.0
2014-03-02,80.0,24.0,59.0,107.0,191.0
2014-03-03,45.0,24.0,54.0,157.0,238.0
2014-03-04,1.0,22.0,40.0,161.0,179.0
2014-03-05,42.0,29.0,16.0,142.0,63.0
2014-03-06,5.0,12.0,26.0,188.0,177.0
2014-03-07,41.0,27.0,13.0,146.0,46.0
2014-03-08,28.0,20.0,28.0,198.0,172.0
2014-03-09,97.0,27.0,59.0,121.0,136.0
2014-03-10,15.0,10.0,27.0,131.0,291.0
2014-03-11,9.0,20.0,54.0,132.0,64.0
2014-03-12,67.0,10.0,58.0,153.0,88.0
2014-03-13,54.0,0.0,16.0,116.0,157.0
2014-03-14,51.0,23.0,17.0,198.0,113.0
2014-03-15,96.0,21.0,51.0,141.0,162.0
2014-03-16,24.0,17.0,14.0,166.0,247.0
2014-03-17,20.0,4.0,22.0,125.0,89.0
2014-03-18,45.0,23.0,26.0,177.0,66.0
2014-03-19,49.0,7.0,44.0,193.0,155.0
2014-03-20,63.0,18.0,59.0,184.0,131.0
2014-03-21,40.0,11.0,19.0,136.0,186.0
2014-03-22,8.0,26.0,16.0,145.0,110.0
2014-03-23,79.0,13.0,53.0,177.0,106.0
2014-03-24,91.0,13.0,41.0,173.0,207.0
2014-03-25,67.0,15.0,53.0,190.0,233.0
2014-03-26,17.0,26.0,21.0,150.0,181.0
2014-03-27,16.0,7.0,19.0,170.0,98.0
2014-03-28,83.0,23.0,46.0,176.0,54.0
2014-03-29,56.0,29.0,15.0,168.0,244.0
2014-03-30,8.0,13.0,59.0,110.0,208.0
2014-03-31,52.0,9.0,48.0,150.0,54.0
2014-04-01,31.0,2.0,23.0,131.0,121.0
2014-04-02,99.0,9.0,40.0,124.0,72.0
2014-04-03,67.0,12.0,35.0,170.0,226.0
2014-04-04,73.0,5.0,45.0,185.0,171.0
2014-04-05,83.0,26.0,56.0,188.0,173.0
2014-04-06,64.0,29.0,38.0,131.0,241.0
2014-04-07,88.0,29.0,30.0,187.0,222.0
2014-04-08,32.0,26.0,13.0,160.0,267.0
2014-04-09,84.0,29.0,40.0,169.0,143.0
2014-04-10,83.0,16.0,35.0,142.0,249.0
2014-04-11,11.0,27.0,45.0,128.0,211.0
2014-04-12,53.0,16.0,24.0,176.0,118.0
2014-04-13,27.0,20.0,22.0,165.0,151.0
2014-04-14,84.0,19.0,21.0,110.0,115.0
2014-04-15,72.0,16.0,59.0,128.0,221.0
2014-04-16,96.0,29.0,36.0,141.0,177.0
2014-04-17,22.0,26.0,30.0,191.0,269.0
2014-04-18,91.0,4.0,15.0,192.0,122.0
2014-04-19,56.0,18.0,44.0,175.0,203.0
2014-04-20,94.0,29.0,13.0,103.0,169.0
2014-04-21,50.0,14.0,30.0,147.0,281.0
2014-04-22,76.0,9.0,54.0,167.0,139.0
2014-04-23,72.0,1.0,41.0,164.0,176.0
2014-04-24,84.0,17.0,37.0,192.0,144.0
2014-04-25,28.0,22.0,38.0,175.0,228.0
